Timestep,C7,LARM,LASI,LELB,LFOREARM,LHEEL,LLEPI,LLMAL,LMFL,LMFS,LP1MT,LP5MT,LPAT,LSH,LTHAD,LTHAP,LTHLD,LTHLP,LTIAD,LTIAP,LTILAT,LTOE,LWR,MAN,P1,P2,P3,RARM,RASI,RELB,RFOREARM,RHEEL,RLEPI,RLMAL,RMFL,RMFS,RP1MT,RP5MT,RPAT,RSH,RTHAD,RTHAP,RTHLD,RTHLP,RTIAD,RTIAP,RTILAT,RTOE,RWR,SACR,T7,x52,x53,
94,0.00787436,0.017605,0.0124377,0.00774559,0.0144528,0.0166915,0.0220916,0.0202476,0.00791049,0.00599321,0.00561797,0.00475431,0,0.00839033,0.016619,0.0170792,0.0156513,0.0198411,0.00874264,0.0149902,0.0138285,0.00440331,0.0135051,0.0103906,0,0,0,0.00893622,0.0051512,0.00599313,0.00556056,0.0171164,0.0120635,0.0129821,0.00364615,0.0205315,0.0137183,0.0251137,0,0.00690878,0.0041545,0.00268376,0.0125448,0.016726,0.0038599,0.00107848,0.00953095,0,0.0034767,0.0249842,0.0115728,0,0,0
95,0.0071363,0.0191471,0.011507,0.00886419,0.0173523,0.0161089,0.0225431,0.0203469,0.00690488,0.00568211,0.00514112,0.004971,0,0.00865298,0.016851,0.0174468,0.0152694,0.0187331,0.00828351,0.0154245,0.0131421,0.00403832,0.0165362,0.0096769,0,0,0,0.00992374,0.00430217,0.00650778,0.00548909,0.0188649,0.0106608,0.0110356,0.00451375,0.018209,0.0102415,0.0301898,0,0.00705825,0.0055213,0.0035146,0.0125225,0.0163559,0.00332723,0.00139989,0.00666809,0.0214485,0.00391217,0.0264125,0.0103301,0,0,0
96,0.00642076,0.0183575,0.00944663,0.00834757,0.0174746,0.0145227,0.0231397,0.0195704,0.00604964,0.00542674,0.00453752,0.00475299,0,0.00853742,0.0160377,0.0175055,0.0143172,0.0175996,0.00924901,0.0150082,0.0120896,0.00357754,0.0190097,0.00864838,0,0,0,0.00967484,0.00456732,0.00629073,0.00726377,0.0194161,0.00810276,0.0127125,0,0.0209235,0.0132976,0.0249368,0,0.00750191,0.0080469,0.00546175,0.0123022,0.0158952,0.00467342,0.00411038,0.00779075,0,0.00449346,0.026875,0.00897992,0,0,0
97,0.00616138,0.019277,0.0111033,0.00893343,0.019536,0.0133967,0.0234398,0.0188576,0.00640772,0.00418852,0.00416528,0.00463445,0,0.00929269,0.0159261,0.0182568,0.0136724,0.0162249,0.012432,0.0141729,0.0114777,0.00277494,0.0190653,0.00757306,0,0,0,0.0101687,0.00378439,0.00655324,0.00624268,0.0221113,0.00570631,0.00739505,0,0,0,0,0,0.00733735,0.00947205,0.00603711,0.011549,0.0148794,0.00599321,0.00137079,0.00491737,0.0162378,0.00448024,0.0254987,0.00797692,0,0,0
98,0.00619173,0.0182775,0.0129667,0.00907467,0.0205301,0.0130484,0.023991,0.018494,0,0.00884333,0.00313681,0.00595004,0,0.00882941,0.01517,0.0179973,0.012272,0.0140822,0.0147953,0.0128821,0.0104221,0.00144159,0.0195117,0.00680025,0,0,0,0.00939968,0.00244081,0.00603285,0.0072098,0.0224001,0.00656357,0.00990023,0.0089335,0.0194911,0,0.0268126,0,0.00726163,0.00990537,0.00796297,0.0122262,0.0148243,0.0024841,0.00333167,0.0100245,0.0182476,0.00471262,0.0226484,0.00757275,0,0,0
99,0.0064594,0.0172028,0.0136386,0.00799388,0.019923,0.0126396,0.024547,0.0179718,0.00738553,0.0158256,0.00284043,0.00578184,0,0.00904486,0.0144838,0.0174597,0.0111733,0.0122158,0.0156005,0.0119516,0.00933185,0.00214802,0.0183591,0.00571664,0,0,0,0.00855592,0.00179625,0.00583622,0.00703593,0.022821,0.00755441,0.0108963,0.00905019,0.0184425,0.0118247,0.0257726,0,0.00712961,0.0104435,0.00971661,0.0119224,0.0142893,0.00303642,0.00307312,0.0121257,0.0181268,0.00468767,0.0188967,0.00688562,0,0,0
100,0.00687115,0.0148628,0.012759,0.00715637,0.0184154,0.0113463,0.0240078,0.0174698,0.00640876,0.0163647,0.00216008,0.00597889,0,0.00884447,0.0143939,0.0166058,0.0099717,0.0101522,0.0102909,0.0133409,0.00909093,0.00275078,0.0153704,0.00468985,0,0,0,0.00693043,0.00250849,0.00539885,0.00828817,0.0232678,0.00827226,0.011303,0.012443,0,0.0149748,0.0214899,0,0.00756278,0.010937,0.0107076,0.0104501,0.0129353,0.00384249,0.00197907,0.0139083,0.0199787,0.0049842,0.0149841,0.00587812,0,0,0
101,0.00662929,0.0125395,0.0100887,0.00580955,0.015723,0.00972952,0.0237045,0.0167931,0.00521339,0.0125416,0.00116592,0.00539922,0,0.00847011,0.0143774,0.0154125,0.00906806,0.00842722,0.00566643,0.0153031,0.00868887,0.00335313,0.0127973,0.00412738,0,0,0,0.00546416,0.0031073,0.00507417,0.0075815,0.022932,0.0107595,0.0118103,0.0112703,0.0200209,0.0150423,0.0217937,0,0.00689526,0.0119775,0.0128822,0.00973581,0.0120476,0.00337251,0.00151843,0.0158367,0.0201683,0.0047833,0.0115669,0.00506762,0,0,0
102,0.00610969,0.00738613,0.00770477,0.0047441,0.0111874,0.00755917,0.0242489,0.0153227,0.00398194,0.00234295,0.00367845,0.0044914,0,0.00793342,0.0142171,0.0140428,0.00847464,0.00745675,0.00421651,0.0165891,0.00806106,0,0.0100643,0.00431345,0,0,0,0.0036428,0.00384784,0.00443607,0.00789566,0.0226774,0.0124607,0.0120646,0.0120918,0.0208588,0.0174757,0.0200241,0,0.0062148,0.0123012,0.0144259,0.0086349,0.0108139,0.00390833,0.00159271,0.0174266,0.0225173,0.00480169,0.0092042,0.00457568,0,0,0
103,0.00580438,0.00615116,0.00739034,0.00672388,0.0116377,0.00544374,0.0244531,0.0138476,0.00249983,0.00395905,0.0053938,0.00368014,0,0.00695345,0.0133801,0.0122059,0.00752093,0.00666959,0.00367665,0.0162852,0.00846289,0.00185968,0.00704383,0.00457556,0,0,0,0.00316576,0.00495957,0.00451335,0.00579483,0.0221838,0.0138861,0.0125227,0.0131967,0.021666,0.0204528,0.0186631,0,0.00493506,0.0119269,0.0154724,0.0079986,0.0101096,0.00463293,0.0021843,0.0187757,0.0259916,0.00412384,0.00714995,0.00404982,0,0,0
104,0.00542211,0.00219864,0.0140201,0.005288,0.00795653,0.00291947,0.0248801,0.0116041,0.00206074,0.00396067,0.00463141,0.00340513,0,0.00735906,0.0116852,0.00985771,0.00613836,0.00643042,0.0042984,0.015225,0.00988358,0.0010768,0.00830801,0.00457154,0,0,0,0.00340756,0.00705884,0.00464424,0.00488475,0.0224691,0.016725,0.0128054,0.0129728,0.0208424,0.0218785,0.0172543,0,0.00408772,0.0120453,0.0166173,0.00893169,0.0112851,0.00368059,0.00396195,0.0195602,0.0279696,0.00387918,0.00645693,0.0034982,0,0,0
105,0.00518854,0.00330866,0,0.00634606,0.00693583,0.00257644,0.024446,0.0115456,0.00253283,0.00459546,0.00450145,0.00377472,0,0.00701938,0.0114754,0.00931599,0.00562906,0.00605943,0.0070762,0.0146698,0.0112025,0.00173856,0.00831599,0.0050084,0,0,0,0.00392591,0.00817189,0.00508742,0.0042769,0.0223574,0.0185675,0.0126442,0.0128182,0.0196495,0.0211265,0.0156194,0,0.00475158,0.0109084,0.0163983,0.00882721,0.0106116,0.00318099,0.00579791,0.0185534,0.0280608,0.00388748,0.00826949,0.00374241,0,0,0
106,0.00589691,0.00861034,0.00649416,0.00759646,0.00687962,0.00311946,0.0234773,0.010891,0.00283527,0.00567434,0.00437596,0.00336996,0,0.0064779,0.0118369,0.00936756,0.00483509,0.00486167,0.00792303,0.0127994,0.0121001,0.00126465,0.00938509,0.00577774,0,0,0,0.00402521,0.00765033,0.00507461,0.00432962,0.0222161,0.0212139,0.0126329,0.0137682,0.0198973,0.0237857,0.0155952,0,0.0058916,0.00983011,0.0155031,0.00976633,0.0120853,0.00345539,0.00703962,0.0183289,0.0318316,0.00390543,0.00975012,0.00506715,0,0,0
107,0.00649641,0.00808301,0.00759615,0.007203,0.00727068,0.00395192,0.0229682,0.0108069,0.00281539,0.00509336,0.00351368,0.00325003,0,0.0060859,0.0112565,0.00920467,0.0047604,0.00457494,0.00427413,0.0112602,0.0125308,0.00213056,0.00950742,0.00644602,0,0,0,0.00379479,0.00791958,0.00494319,0.00410107,0.0213052,0.0237227,0.0121644,0.014577,0.0202989,0.0255537,0.0162102,0,0.00637113,0.00942333,0.0143212,0.0108142,0.0137168,0.00391058,0.00848577,0.0180479,0.0345156,0.0039049,0.0109753,0.00585572,0,0,0
108,0.0069511,0.00779641,0.00909843,0.0062768,0.0071133,0.00504149,0.0223612,0.0111355,0.00210073,0.00388546,0.00261398,0.00220565,0,0.00591114,0.0106948,0.00893787,0.00473628,0.00443851,0.00181727,0.00978181,0.0129812,0.0060678,0.00910722,0.00708667,0,0,0,0.0032913,0.0083798,0.00484782,0.00419855,0.0203138,0.0258648,0.0115824,0.0165675,0.0231078,0,0.0182866,0,0.00666966,0.00948453,0.0129183,0.0120534,0.0156457,0.00553738,0.00985336,0.017665,0.0386415,0.00397596,0.0114788,0.00658257,0,0,0
109,0.00690503,0.0104242,0.0115727,0.00713187,0.00800844,0.00754502,0.0218482,0.0102873,0.00307734,0.00429848,0.00407553,0.00238744,0,0.00598781,0.0100959,0.00864878,0.00472201,0.00494915,0.000827854,0.00836381,0.0137949,0.00867783,0.0102575,0.00675844,0,0,0,0.00302812,0.0092991,0.00469151,0.00446421,0.0200946,0.0296926,0.0133005,0.0174711,0.0221065,0.0284428,0.0195904,0,0.00692386,0.0119197,0.0132362,0.0142666,0.0171378,0.00674762,0.0128305,0.0192026,0.0392889,0.00443768,0.0107786,0.00679027,0,0,0
110,0.00694606,0,0.0146416,0.00556811,0.00665277,0.00961561,0.0202979,0.0103018,0.00499183,0.00391816,0.0035656,0.00547748,0,0.00588301,0.00957451,0.00830448,0.00423957,0.00513434,0.00236942,0.00631807,0.0145776,0.000940342,0.00797715,0.00839489,0,0,0,0.00402578,0.0113717,0.00495531,0.0047121,0.0195533,0.0316423,0.0150589,0.0181897,0.0226645,0.0313535,0.0232517,0,0.00594013,0.0111595,0.0129855,0.0157446,0.0187571,0.00956334,0.0150115,0.0200037,0,0.0049016,0.0109138,0.00693908,0,0,0
111,0.00714475,0.007563,0.0183223,0.00453998,0.00749248,0.0121853,0.0194677,0.00943924,0.00722088,0.00377652,0.00341702,0.00864206,0,0.00677754,0.00963261,0.00803845,0.00458498,0.00558684,0.00353582,0.0051528,0.0154893,0.00344046,0.010169,0.00757519,0,0,0,0.00412066,0.0147285,0.00504241,0.00570617,0.0176502,0.0352456,0.0182108,0.0198486,0.0224215,0.0291713,0.0232226,0,0.00716754,0.0131383,0.0137158,0.0178787,0.0188997,0.0101866,0.0174041,0.0221106,0.0415548,0.00562122,0.0099289,0.00733868,0,0,0
112,0.00705455,0.00792335,0.0214153,0.00459356,0.00773358,0.0139065,0.0186282,0.0092501,0.00815147,0.00362204,0.00394635,0.010604,0,0.00707933,0.00984993,0.00778261,0.00528779,0.00602052,0.0050743,0.00413572,0.016138,0.00482697,0.010333,0.00742243,0,0,0,0.00538607,0.0179262,0.00546918,0.00609175,0.0158278,0.0378219,0.0200276,0.0188414,0.021021,0.0273393,0.0228754,0,0.00749174,0.0136128,0.0139483,0.0195245,0.0194733,0.0113495,0.0194321,0.0245583,0.0398313,0.00632383,0.00887554,0.00701341,0,0,0
113,0.00684921,0.0115801,0.0234161,0.00656777,0.00767519,0.0147932,0.0178847,0.00929312,0.00872879,0.00356778,0.00510646,0.0118112,0,0.00741299,0.0100577,0.00745728,0.0058129,0.00635421,0.00658395,0.0041749,0.016659,0.00577166,0.0110922,0.00644378,0,0,0,0.00662394,0.0203849,0.00591484,0.00659575,0.0133612,0.0395932,0.0207763,0.0168045,0.0182456,0.0236409,0.0207939,0,0.00820706,0.0140879,0.0142559,0.0204068,0.0197146,0.0119608,0.020683,0.0271255,0.0348956,0.00709249,0.00756583,0.00626643,0,0,0
114,0.00643708,0.0138355,0.0240053,0.0080933,0.00792995,0.01515,0.017525,0.0091806,0.00946219,0.00326746,0.00587221,0.0128351,0,0.00790969,0.0102232,0.00751281,0.00620201,0.00684481,0.0078581,0.004705,0.0171007,0.00669891,0.0116026,0.00572261,0,0,0,0.00816046,0.0216741,0.00667501,0.0066241,0.0101313,0.0400068,0.0204614,0.0141618,0.0141202,0.0185232,0.0173859,0,0.00865611,0.0139284,0.014846,0.0200719,0.0196329,0.012324,0.0209881,0.0288203,0.0265723,0.00749498,0.0064864,0.00497607,0,0,0
115,0.00553486,0,0.0238462,0.00580545,0.0076749,0.0141643,0.016396,0.0102512,0.00905842,0.00347448,0.00717097,0.0118792,0,0.00766258,0.0105324,0.00809851,0.0065299,0.00775193,0.00978169,0.00614335,0.0174903,0.00875314,0.00767827,0.00814195,0,0,0,0.00983695,0.0217042,0.00675112,0.00754403,0.00780904,0.0361557,0.0224543,0.0145179,0.0144367,0.0174021,0.016184,0,0.0079687,0.011684,0.0157265,0.016679,0.018021,0.0126675,0.0176837,0.0271708,0.0221291,0.00794735,0.00596132,0.00339864,0,0,0
116,0.00553247,0.0091219,0.0220497,0.00541743,0.00820201,0.0149001,0.0161441,0.0101548,0.00983908,0.00274866,0.00843088,0.0120585,0,0.00905205,0.0100901,0.00797601,0.00662675,0.0078623,0.0105385,0.0069199,0.0181533,0.00882869,0.00969366,0.00650664,0,0,0,0.0105131,0.0199523,0.00785836,0.00707805,0.0053967,0.0342968,0.0212132,0.0120246,0.0108871,0.0110554,0.0132327,0,0.00902128,0.0116749,0.0162684,0.0147236,0.0172039,0.0131098,0.0164226,0.0255124,0.0129885,0.00806142,0.00463427,0.00176701,0,0,0
117,0.00580981,0.0116798,0.0202889,0.00736024,0.00801088,0.0152687,0.0154539,0.00995275,0.0106572,0.00258734,0.00983059,0.0122865,0,0.00949275,0.0095381,0.00767374,0.00693399,0.00797972,0.0111087,0.00752845,0.0187726,0.0083989,0.0101226,0.00622172,0,0,0,0.011261,0.0176614,0.00878088,0.00734334,0.00510446,0.0320474,0.0197364,0.0103628,0.00747656,0.0107522,0.0124023,0,0.00950959,0.0138868,0.0167854,0.0133287,0.0162319,0.013245,0.0148123,0.0221877,0.00903925,0.00825183,0.00389582,0.00153271,0,0,0
118,0.00603119,0.0118134,0.0187921,0.00814227,0.0079918,0.0158389,0.0144409,0.00921096,0.0112149,0.00406954,0.00843717,0.0117904,0,0.00968117,0.00892238,0.00711677,0.00760508,0.00822013,0.0114066,0.00774897,0.018941,0.00849394,0.0100472,0.00685224,0,0,0,0.0114829,0.0154422,0.00941426,0.0079009,0.00586374,0.0291305,0.0185337,0.0100402,0,0.0107237,0.0114743,0,0.00976645,0.0168861,0.0174623,0.0130152,0.0152781,0.0128878,0.0133,0.0187852,0.00908687,0.00849384,0.00364482,0.0024473,0,0,0
119,0.00602641,0.00917052,0.0174954,0.00721108,0.00798095,0.0160955,0.0130611,0.00800251,0.011381,0.00430823,0.00777353,0.0111174,0,0.00952329,0.00834249,0.00657614,0.00855999,0.00879415,0.0113673,0.00795378,0.0185067,0.00856395,0.00955754,0.00809655,0,0,0,0.0112517,0.0139397,0.00926847,0.00859628,0.00602706,0.0256394,0.0172234,0.00735322,0.00537946,0.00944397,0.00793918,0,0.00990275,0.0186551,0.01783,0.012911,0.0143253,0.0128416,0.0129612,0.0171486,0.00790365,0.00879853,0.00375938,0.00290407,0,0,0
120,0.00603514,0.00509814,0.0156933,0.00617855,0.0084618,0.016189,0.0112323,0.00638111,0.0111659,0.00302515,0.00836859,0.0109486,0,0.008939,0.00811478,0.00722855,0.00922375,0.00918481,0.0110988,0.0085869,0.0175183,0.00886343,0.00872415,0.0091699,0,0,0,0.010708,0.0125626,0.00917867,0.00955053,0.00689872,0.021475,0.0154191,0.0059661,0.00522698,0.0096021,0.00570217,0,0.0100164,0.0193247,0.0185032,0.0124573,0.0136948,0.0127513,0.0127439,0.016033,0,0.00912615,0.00406273,0.00282259,0,0,0
121,0.00585105,0,0.013892,0.00630302,0.00795737,0.0162096,0.0093077,0.00461279,0.0109569,0.00102463,0.00935056,0.0111366,0,0.00846056,0.00845733,0.00948969,0.00947199,0.00902389,0.0105099,0.00920942,0.0160931,0.00996974,0.00754928,0.00953424,0,0,0,0.0104701,0.0111363,0.0100532,0.00923905,0.0072515,0.0184774,0.0146931,0.00479873,0.00465622,0.00787494,0.00471469,0,0.0105236,0.0189833,0.0196253,0.0119491,0.0131707,0.0129744,0.0132793,0.0155835,0.0072639,0.0091195,0.00507833,0.00261393,0,0,0
122,0.005976,0,0.0110937,0.00631302,0.00786864,0.0163145,0.00754307,0.00313019,0.0108617,0.00104452,0.010129,0.0116744,0,0.00769135,0.00871307,0.0123317,0.00985207,0.00849464,0.00958304,0.00962561,0.0147393,0.0112719,0.00725299,0.00962821,0,0,0,0.0100657,0.00896506,0.0110072,0.00916865,0.00763709,0.0156612,0.0143392,0.00406659,0.00435672,0.00788553,0.00484223,0,0.0109076,0.0185778,0.0206897,0.0113616,0.012622,0.0128838,0.0130191,0.0154655,0.00849669,0.00907209,0.00644638,0.00234874,0,0,0
123,0.00626037,0,0.00760676,0.00616766,0.00729529,0.0162476,0.0069708,0.00278313,0.0109588,0.00125903,0.0109132,0.0119497,0,0.00728146,0.0085166,0.0148839,0.0109847,0.00865514,0.00855621,0.0098321,0.013684,0.0102183,0.00692389,0.0096621,0,0,0,0.00981386,0.0065545,0.0116747,0.00824072,0.00765322,0.0126701,0.0141392,0.00345927,0.00454226,0.00761961,0.00568357,0,0.0109786,0.0181995,0.0216897,0.0114775,0.012636,0.0125562,0.0125552,0.016038,0.00912858,0.00889072,0.00791553,0.00217083,0,0,0
124,0.00640659,0,0.00438735,0,0.00226989,0.0154457,0.00748838,0.00409415,0.0119021,0.00170187,0.0110886,0.0122215,0,0.0050239,0.00836456,0.0161661,0.0118236,0.00952016,0.00759188,0.0096554,0.0114077,0.0100266,0.00217357,0.0100448,0,0,0,0.00911088,0.00461526,0.0105532,0.00904803,0.00765119,0.00943359,0.0138049,0.00289017,0.00498117,0.00689219,0.00700597,0,0.0106121,0.0178527,0.0227491,0.0119529,0.0133575,0.0120621,0.0121152,0.0167168,0.00834813,0.00941757,0.00920301,0.00168182,0,0,0
125,0.00671608,0.00285539,0.00364911,0.00605538,0.00702459,0.0140444,0.00671282,0.00597344,0.0125173,0.00230633,0.0110432,0.0122278,0,0.00590569,0.00861505,0.0156456,0.0114846,0.0103107,0.00633049,0.00857981,0.00814966,0.0103933,0.0067572,0.00973088,0,0,0,0.00884902,0.00477504,0.0103617,0.00875206,0.00763406,0.00720865,0.0143668,0.00219712,0.00581594,0.00663658,0.00973273,0,0.0104432,0.016507,0.0219446,0.0113814,0.0132765,0.0129085,0,0.0174167,0.00695372,0.00965578,0.00987944,0.00163272,0,0,0
126,0.00744952,0,0.00570657,0.00593034,0.00670708,0.0129743,0.00604635,0.00743704,0.0126105,0.00295465,0.0106461,0.01253,0,0.0060106,0.009035,0.0140372,0.0106847,0.00906215,0.0047465,0.00692729,0.00595216,0.0108983,0.00634067,0.00940248,0,0,0,0.00866262,0.00413792,0.0102698,0.00839733,0.00951461,0.00452808,0.0130619,0.00142731,0.00671062,0.00629721,0.0102204,0,0.0102831,0.0169937,0.0220267,0.0114849,0.0131268,0.0118244,0.0120777,0.015515,0.00574651,0.00990201,0.00899866,0.00167087,0,0,0
127,0.00765987,0.00299954,0.00752479,0.00583245,0.00703871,0.0125763,0.00643452,0.00869826,0.0098751,0.00441452,0.0129523,0.00944929,0,0.00513972,0.00878512,0.011394,0.0093782,0.00656619,0.00346239,0.00547705,0.00598706,0,0.00666288,0.00965025,0,0,0,0.00847188,0.0048512,0.0104804,0.00827363,0.0110856,0.00471235,0.0124195,0.000498333,0.00794403,0.00613226,0.0108531,0,0.00946769,0.0157824,0.0203674,0.00986747,0.0107895,0.0114832,0.0119166,0.0136214,0.00536106,0.00979314,0.00722014,0.00153912,0,0,0
128,0.00794024,0.0032595,0.00856612,0.00572895,0.00716425,0.0119189,0.00845135,0.00943196,0.00948932,0,0.0118796,0.0093684,0,0.00514875,0.00813074,0.00942229,0.00780577,0.00497616,0.00372192,0.0047822,0.00706378,0,0.00677656,0.00956256,0,0,0,0.00795035,0.00555029,0.0103725,0.00822667,0.0132608,0.00671878,0.011385,0.00109582,0.00932369,0.00596315,0.0111108,0,0.00870791,0.0139378,0.0185477,0.00751191,0.00767108,0.0112024,0.0116911,0.0115082,0.00560652,0.00990645,0.00531791,0.00148113,0,0,0
129,0.00787857,0.0035942,0.00927579,0.00553441,0.00737211,0.0113198,0.0107419,0.0101709,0.0113816,0,0.0073287,0.0125835,0,0.0051894,0.00710388,0.00852225,0.00586456,0.00453396,0.00365857,0.00402536,0.0075003,0.0101749,0.00698054,0.00963899,0,0,0,0.00752677,0.00628331,0.0106501,0.00811699,0.0159503,0.00887747,0.010074,0.00224953,0.0107782,0.00665891,0.0114276,0,0.00804152,0.0118054,0.0164296,0.00565426,0.00500323,0.0108454,0.0116686,0.00958551,0.00562466,0.00963536,0.00415843,0.00143611,0,0,0
130,0.00779678,0.00420046,0.0105379,0.00531914,0.00754267,0.0119977,0.0131997,0.0110277,0.00895953,0.00461595,0.0104289,0.00967546,0,0.00525442,0.00563152,0.00782394,0.00342202,0.00425005,0.00388298,0.00386845,0.00736573,0,0.00717207,0.00980415,0,0,0,0.00701799,0.00670345,0.0104928,0.00809819,0.0184073,0.0107134,0.00879575,0.00308406,0.0110383,0.0067307,0.0115132,0,0.00735288,0.00990929,0.0145875,0.00593975,0.00395232,0.0106286,0.0116228,0.00798537,0.00556427,0.00965671,0.0043919,0.00153425,0,0,0
131,0.0077252,0.00483692,0.0121747,0.00516069,0.00760534,0.0111491,0.0154173,0.0115969,0.0110802,0.00438352,0.00716245,0.013413,0,0.00525295,0.00547438,0.00876638,0.00183933,0.00395555,0.00293682,0.00360417,0.00682871,0.00998528,0.00732903,0.00993668,0,0,0,0.00670778,0.007189,0.0104928,0.00795032,0.0201373,0.0119493,0.00807603,0.00358254,0.0110082,0.00654552,0.0114812,0,0.00680944,0.00819574,0.0128855,0.0077311,0.00485725,0.010198,0.0114324,0.00674829,0.00618976,0.00946085,0.00591248,0.00190026,0,0,0
132,0.00762141,0.00537169,0.0140273,0.00489195,0.00781707,0.0107882,0.0172968,0.0121542,0.0120242,0.00374624,0.0084444,0.0158776,0,0.00503961,0.00651095,0.0096575,0.0021724,0.00480548,0.00258929,0.00395872,0.006662,0.00956773,0.0075443,0.00993809,0,0,0,0.00649139,0.00740781,0.0100557,0.00855727,0.0207443,0.0124639,0.00763395,0.00374257,0.0109941,0.00678835,0.011535,0,0.00644709,0.00700242,0.0118217,0.00934401,0.00692814,0.00943312,0.0109373,0.00611064,0.00737682,0.00938745,0.00775697,0.00251412,0,0,0
133,0.00730744,0.0057308,0.0154517,0.00456962,0.0079214,0.0108596,0.0183903,0.0126771,0.0128871,0.00372076,0.00968072,0.0173003,0,0.00466399,0.00883854,0.01067,0.00374454,0.00550136,0.0025899,0.00466979,0.007127,0.00982809,0.00757416,0.00977026,0,0,0,0.00602988,0.00746803,0.00989331,0.00858057,0.0208323,0.0129389,0.00714916,0.00371074,0.0110968,0.00675089,0.0116994,0,0.00613368,0.00592962,0.0115404,0.0106134,0.00902055,0.00889693,0.0105303,0.0060258,0.00601059,0.00904978,0.00944139,0.00320957,0,0,0
134,0.00667661,0.0058958,0.0163783,0.00432087,0.00774773,0.0115659,0.0186214,0.013116,0.0136327,0.00438208,0.0107206,0.0173082,0,0.00477103,0.0117169,0.0120039,0.00626485,0.00568174,0.00261264,0.00547863,0.00779308,0.0109368,0.00739303,0.00945225,0,0,0,0.0054858,0.00729327,0.00964106,0.00843546,0.0211081,0.0133321,0.00689795,0.00364943,0.0115011,0.00726145,0.0121092,0,0.00549649,0.00502044,0.0114702,0.0116345,0.0105712,0.0084887,0.0101076,0.00602431,0.00609144,0.00867296,0.0107841,0.0041525,0,0,0
135,0.00657355,0.00606143,0.0171027,0.00415336,0.0077087,0.0127991,0.0182066,0.0135595,0.0142146,0.00603252,0.0124767,0.0168284,0,0.00533554,0.0143107,0.0136741,0.00900448,0.00610853,0.0025873,0.0061145,0.00811387,0.0132766,0.00722189,0.00901519,0,0,0,0.00485855,0.00704519,0.0092838,0.0081391,0.0215155,0.0135657,0.00702913,0.00352784,0.0119386,0.00846183,0.0130214,0,0.00451258,0.00427084,0.0112874,0.0126314,0.0116272,0.00745903,0.00977647,0.00581918,0.00816875,0.00820643,0.011667,0.00526045,0,0,0
136,0.00635563,0.00623868,0.0175975,0.0042002,0.00761572,0.0139852,0.0174199,0.0139872,0.0154024,0.00670724,0.0142135,0.0186514,0,0.00569084,0.0157062,0.0153725,0.0111217,0.00749011,0.00267466,0.00661203,0.0082357,0.0142675,0.00696305,0.00904517,0,0,0,0.00434565,0.00681657,0.00893963,0.00747144,0.0221778,0.0137945,0.00707919,0.00352409,0.012299,0.00914529,0.0140243,0,0.0038648,0.00376156,0.0110926,0.0137658,0.0124431,0.00743458,0.00938879,0.00576207,0.00933816,0.00775168,0.0123031,0.00582292,0,0,0
137,0.00563553,0.00622649,0.0178507,0.00399651,0.00735139,0.0148884,0.0165293,0.0141395,0.0161604,0.00738957,0.0153686,0.0206836,0,0.00562337,0.0157325,0.0164358,0.0123729,0.00948712,0.00280932,0.0065237,0.00792126,0.0156128,0.00658942,0.0089654,0,0,0,0.00372639,0.00678395,0.00843528,0.00708393,0.0230553,0.0142893,0.00727452,0.00370037,0.0127027,0.00938235,0.0150034,0,0.00351866,0.00354087,0.0107875,0.0149665,0.0133218,0.00810061,0.00902554,0.00580985,0.00931248,0.00722434,0.0125465,0.00604548,0,0,0
138,0.00503374,0.00590887,0.0178001,0.00363244,0.0068197,0.015611,0.0154407,0.0137729,0.0164446,0.00779772,0.0159173,0.0219277,0,0.00548554,0.0148047,0.0163023,0.0128275,0.0112954,0.00305473,0.00616446,0.00763708,0.0162739,0.00612411,0.00880541,0,0,0,0.00307816,0.00698274,0.00802425,0.00653181,0.0239893,0.0149478,0.0079024,0.00394485,0.0130282,0.00959671,0.0158041,0,0.0030992,0.00305545,0.0105087,0.0159456,0.0142227,0.00850598,0.00876627,0.00616581,0.00940217,0.00670306,0.0123793,0.00619921,0,0,0
139,0.00462814,0.00546744,0.0175003,0.00335107,0.00687995,0.015822,0.0140996,0.0135564,0.0164262,0.00773521,0.0158161,0.0221796,0,0.00521573,0.013188,0.0149006,0.0128314,0.0126073,0.00348416,0.00589378,0.00755528,0.0162416,0.00594327,0.00858415,0,0,0,0.00254608,0.00758161,0.00752625,0.00578909,0.0249104,0.015744,0.00862225,0.00402104,0.0132408,0.00980307,0.0161514,0,0.00261744,0.00331258,0.0104251,0.016569,0.0150381,0.00874168,0.00860986,0.00692704,0.00966236,0.00618858,0.011957,0.00626703,0,0,0
140,0.00431998,0.00493518,0.0172286,0.00321635,0.00685555,0.0156363,0.0124554,0.0134963,0.0164313,0.00749903,0.0151111,0.0217275,0,0.00487733,0.0114279,0.0125432,0.012771,0.0135892,0.00415288,0.0058814,0.00765236,0.0158357,0.00562515,0.00852666,0,0,0,0.00209605,0.00851565,0.0067193,0.00514311,0.025673,0.0164102,0.00939281,0.00400339,0.0134619,0.00984246,0.0163329,0,0.00216211,0.00556835,0.0106191,0.0168536,0.0157863,0.00872739,0.00831441,0.00745855,0.00975441,0.00562943,0.0115533,0.00622306,0,0,0
